日期,廠名,導電度( μscm),氫離子濃度指標,水溫(℃)
20201226,新北,786,6.92,22.42
20201226,新竹,4690,7.08,25.90
20201226,新營,4211,6.95,26.93
20201226,嘉太,6552,6.88,25.80
20201226,彰濱鹿港,5044,6.64,24.90
20201226,彰濱線西,7290,7.59,20.56
20201226,龍德,742,7.08,21.76
20201226,龜山,2097,7.09,26.76
20201226,臨海,9553,6.72,30.59
20201226,觀音,3916,7.38,23.90
20201227,土城,2563,6.79,21.81
20201227,大甲幼獅,8900,7.41,21.68
20201227,大武崙,1772,7.45,18.85
20201227,大社,7534,7.57,30.52
20201227,大發,10538,7.24,31.61
20201227,大園,5507,7.25,23.69
20201227,中壢,3269,6.56,26.09
20201227,內埔,3097,7.12,25.46
20201227,斗六,3351,7.36,25.00
20201227,台中,2071,7.24,23.10
20201227,台南科技,9444,6.50,25.04
20201227,平鎮,4330,6.91,23.52
20201227,民雄,4613,7.27,28.15
20201227,永安,2436,8.32,22.30
20201227,永康,2626,7.04,27.74
20201227,全興,2192,7.30,26.35
20201227,安平,2395,7.64,23.44
20201227,竹圍子,4468,6.50,23.37
20201227,利澤,3205,7.01,23.75
20201227,官田,4765,7.43,22.06
20201227,林園,9849,7.78,32.51
20201227,芳苑,2531,7.17,21.87
20201227,南崗,5870,6.70,26.14
20201227,屏南,10990,7.46,26.19
20201227,桃園幼獅,3626,7.18,20.73
20201227,雲林科技,3302,6.93,27.57
20201227,新北,735,6.81,22.51
20201227,新竹,4855,6.87,26.41
20201227,新營,4219,6.96,26.96
20201227,嘉太,6414,6.62,25.77
20201227,彰濱鹿港,5196,6.73,25.14
20201227,彰濱線西,7348,7.62,21.09
20201227,龍德,563,7.08,21.93
20201227,龜山,1926,7.07,29.40
20201227,臨海,9482,6.67,30.42
20201227,觀音,3617,7.40,23.89
20201228,土城,2547,6.87,21.65
20201228,大甲幼獅,8881,7.24,20.98
20201228,大武崙,1878,7.38,19.45
20201228,大社,7831,7.61,31.36
20201228,大發,10737,7.43,31.87
20201228,大園,5239,7.19,23.08
20201228,中壢,2563,6.40,24.75
20201228,內埔,3227,7.17,25.90
20201228,斗六,3376,7.31,25.00
20201228,台中,2037,7.13,24.18
20201228,台南科技,9769,6.34,25.16
20201228,平鎮,3810,6.94,23.33
20201228,民雄,4212,7.41,28.25
20201228,永安,5443,7.98,24.11
20201228,永康,2453,6.97,27.40
20201228,全興,2330,7.20,25.74
20201228,安平,2332,7.66,23.44
20201228,竹圍子,4462,6.42,23.71
20201228,利澤,3230,7.08,23.81
20201228,官田,4819,7.18,22.00
20201228,林園,9683,7.80,33.01
20201228,芳苑,2547,7.08,21.42
20201228,南崗,6372,6.66,26.23
20201228,屏南,11195,7.44,26.43
20201228,桃園幼獅,3733,7.25,20.89
20201228,雲林科技,3465,6.86,27.55
20201228,新北,713,6.78,22.58
20201228,新竹,4737,7.02,26.28
20201228,新營,4038,7.12,27.27
20201228,嘉太,8262,6.69,26.31
20201228,彰濱鹿港,5193,7.00,25.11
20201228,彰濱線西,7134,7.84,22.98
20201228,龍德,471,7.15,20.54
20201228,龜山,2057,7.04,29.46
20201228,臨海,9882,6.52,30.69
20201228,觀音,3543,7.37,23.97
20201229,土城,2342,6.54,23.71
20201229,大甲幼獅,8941,7.41,22.44
20201229,大武崙,1912,7.32,19.90
20201229,大社,8048,7.69,31.70
20201229,大發,10320,7.03,31.75
20201229,大園,5137,7.21,23.93
20201229,中壢,2868,6.67,23.98
20201229,內埔,3308,7.19,26.58
20201229,斗六,3149,7.18,25.00
20201229,台中,1858,7.14,24.06
20201229,台南科技,9973,6.26,25.27
20201229,平鎮,2343,6.83,23.71
20201229,民雄,4107,7.26,28.37
20201229,永安,7105,7.34,25.02
20201229,永康,2393,7.08,27.26
20201229,全興,2464,7.10,26.31
20201229,安平,2178,7.68,23.96
20201229,竹圍子,4605,6.82,24.18
20201229,利澤,3221,7.14,24.20
20201229,官田,4626,6.44,22.98
20201229,林園,10289,7.78,33.39
20201229,芳苑,2662,7.07,22.03
20201229,南崗,6292,6.63,26.47
20201229,屏南,11086,7.51,26.71
20201229,桃園幼獅,3111,7.32,22.02
20201229,雲林科技,3032,6.80,27.81
20201229,新北,839,6.80,23.02
20201229,新竹,4583,7.06,26.90
20201229,新營,3697,7.25,27.46
20201229,嘉太,7758,6.64,26.39
20201229,彰濱鹿港,5461,6.97,24.73
20201229,彰濱線西,6992,7.98,24.32
20201229,龍德,1121,7.36,21.37
20201229,龜山,2084,7.02,27.87
20201229,臨海,10123,6.96,30.90
20201229,觀音,3509,7.36,24.96
20201230,土城,2075,6.65,18.92
20201230,大甲幼獅,9245,7.46,20.44
20201230,大武崙,1658,7.34,18.53
20201230,大社,7756,7.67,29.58
20201230,大發,9420,6.75,31.55
20201230,大園,5196,7.23,20.47
20201230,中壢,3374,6.59,25.34
20201230,內埔,3314,7.21,25.38
20201230,斗六,3064,7.21,25.00
20201230,台中,1787,7.29,17.81
20201230,台南科技,9780,6.46,24.16
20201230,平鎮,3302,6.74,23.53
20201230,民雄,4285,7.37,27.74
20201230,永安,7447,7.22,22.90
20201230,永康,2462,7.10,25.95
20201230,全興,2382,7.04,26.09
20201230,安平,2013,7.66,23.31
20201230,竹圍子,4571,6.85,23.17
20201230,利澤,3125,7.11,23.10
20201230,官田,4362,6.85,22.86
20201230,林園,10921,7.75,32.29
20201230,芳苑,2576,7.18,22.04
20201230,南崗,5534,6.70,26.23
20201230,屏南,11446,7.63,26.46
20201230,桃園幼獅,3240,7.39,20.43
20201230,雲林科技,3067,6.91,27.37
20201230,新北,883,6.79,21.90
20201230,新竹,4448,7.19,25.71
20201230,新營,3742,7.16,26.17
20201230,嘉太,10194,6.62,23.78
20201230,彰濱鹿港,5499,7.12,24.32
20201230,彰濱線西,7025,7.91,23.14
20201230,龍德,1270,7.48,19.89
20201230,龜山,2137,7.04,24.76
20201230,臨海,9539,6.72,30.54
20201230,觀音,3604,7.36,22.70
20201231,土城,1990,6.69,13.78
20201231,大甲幼獅,8885,7.53,15.98
20201231,大武崙,1582,7.41,16.16
20201231,大社,8840,7.58,28.53
20201231,大發,9267,6.60,31.09
20201231,大園,5385,7.31,16.99
20201231,中壢,3596,6.42,22.93
20201231,內埔,3426,7.21,24.13
20201231,斗六,3036,7.22,25.00
20201231,台中,1844,7.37,14.13
20201231,台南科技,9606,6.66,22.33
20201231,平鎮,3912,6.50,21.82
20201231,民雄,4605,7.23,25.91
20201231,永安,7741,7.11,21.35
20201231,永康,2482,7.14,24.24
20201231,全興,2355,6.99,23.42
20201231,安平,1929,7.62,21.76
20201231,竹圍子,4484,6.62,22.10
20201231,利澤,2126,7.12,22.38
20201231,官田,4412,6.78,20.38
20201231,林園,10479,7.75,30.44
20201231,芳苑,2555,7.17,19.30
20201231,南崗,5241,6.70,24.86
20201231,屏南,11796,7.66,25.81
20201231,桃園幼獅,3064,7.36,16.89
20201231,雲林科技,3315,6.92,26.05
20201231,新北,888,6.81,19.94
20201231,新竹,4068,7.18,24.46
20201231,新營,4440,6.98,24.55
20201231,嘉太,10062,6.43,16.96
20201231,彰濱鹿港,5194,7.07,22.67
20201231,彰濱線西,7267,7.81,20.58
20201231,龍德,998,7.52,18.05
20201231,龜山,2049,7.07,17.58
20201231,臨海,9205,6.53,29.83
20201231,觀音,3545,7.39,21.00
20210101,土城,2032,6.78,14.11
20210101,大甲幼獅,8176,7.44,14.95
20210101,大武崙,1553,7.58,15.77
20210101,大社,8382,7.38,28.08
20210101,大發,9694,6.76,30.62
20210101,大園,5323,7.41,18.02
20210101,中壢,3555,6.43,22.98
20210101,內埔,3463,7.13,23.85
20210101,斗六,3037,7.26,25.00
20210101,台中,1896,7.32,14.86
20210101,台南科技,9558,6.73,22.03
20210101,平鎮,4019,6.58,20.71
20210101,民雄,4892,6.90,24.92
20210101,永安,8386,6.98,22.63
20210101,永康,2433,7.06,24.87
20210101,全興,2298,7.16,22.63
20210101,安平,1817,7.60,21.03
20210101,竹圍子,4473,6.66,21.96
20210101,利澤,3124,7.10,22.35
20210101,官田,4564,6.59,19.32
20210101,林園,10516,7.73,30.65
20210101,芳苑,2465,7.17,18.15
20210101,南崗,5039,6.72,23.98
20210101,屏南,11796,7.66,25.50
20210101,桃園幼獅,3465,7.45,15.59
20210101,雲林科技,2998,6.85,25.48
20210101,新北,719,6.95,18.58
20210101,新竹,4442,7.09,23.94
20210101,新營,5397,6.89,24.11
20210101,嘉太,7041,6.26,22.24
20210101,彰濱鹿港,4710,7.01,22.32
20210101,彰濱線西,7235,7.76,20.68
20210101,龍德,792,7.53,17.98
20210101,龜山,2171,7.08,22.51
20210101,臨海,9308,7.27,29.20
20210101,觀音,3846,7.44,21.01
20210102,土城,2146,6.85,15.99
20210102,大甲幼獅,7391,7.35,17.10
20210102,大武崙,1696,7.84,15.77
20210102,大社,7393,7.30,27.95
20210102,大發,10318,7.12,30.42
20210102,大園,5325,7.47,19.07
20210102,中壢,3033,6.39,21.98
20210102,內埔,3358,7.17,23.30
20210102,斗六,3153,7.24,25.00
20210102,台中,1960,7.29,17.94
20210102,台南科技,9583,6.72,22.08
20210102,平鎮,4227,6.65,20.27
20210102,民雄,4666,7.04,24.69
20210102,永安,8326,6.96,22.08
20210102,永康,2336,7.03,25.13
20210102,安平,1788,7.61,20.60
20210102,竹圍子,4463,6.64,22.10
20210102,利澤,3103,7.13,22.34
20210102,官田,4622,7.10,19.45
20210102,林園,10075,7.74,31.45
20210102,芳苑,2500,7.14,18.10
20210102,南崗,4551,6.78,23.55
20210102,屏南,11531,7.85,25.18
20210102,桃園幼獅,2840,7.25,15.92
20210102,雲林科技,2871,6.77,25.42
20210102,新北,603,7.01,17.26
20210102,新竹,4822,7.00,24.87
20210102,新營,5849,6.86,23.45
20210102,嘉太,8829,6.54,22.99
20210102,彰濱鹿港,4328,6.77,22.20
20210102,彰濱線西,7170,7.86,21.34
20210102,龍德,730,7.53,16.28
20210102,龜山,2225,7.12,26.69
20210102,臨海,9420,7.47,28.65
20210102,觀音,3762,7.45,21.00
20210103,土城,2292,6.72,18.82
20210103,大甲幼獅,7668,7.40,17.00
20210103,大武崙,1779,7.76,16.35
20210103,大社,7652,7.26,29.16
20210103,大發,11007,7.48,30.48
20210103,大園,4574,7.27,20.41
20210103,中壢,2757,6.33,21.45
20210103,內埔,3273,7.20,23.10
20210103,斗六,3290,7.20,25.00
20210103,台中,1950,7.25,17.78
20210103,台南科技,9887,6.76,22.41
20210103,平鎮,4118,6.67,20.38
20210103,民雄,4334,7.23,21.29
20210103,永安,7247,6.98,21.98
20210103,永康,2342,7.18,24.74
20210103,安平,1765,7.65,20.58
20210103,竹圍子,4468,6.73,22.31
20210103,利澤,3010,7.12,22.53
20210103,官田,4085,7.48,19.50
20210103,林園,10209,7.64,31.75
20210103,芳苑,2550,7.10,18.31
20210103,南崗,4053,6.80,23.62
20210103,屏南,11139,7.86,25.03
20210103,桃園幼獅,2639,7.19,16.79
20210103,雲林科技,3031,6.49,25.50
20210103,新北,530,6.95,18.61
20210103,新竹,5149,6.96,24.30
20210103,新營,5612,6.82,23.09
20210103,嘉太,8693,6.67,22.24
20210103,彰濱鹿港,3908,6.64,22.82
20210103,彰濱線西,7132,7.99,22.06
20210103,龍德,690,7.50,17.61
20210103,龜山,2013,7.20,24.65
20210103,臨海,9677,7.82,28.62
20210103,觀音,3447,7.44,21.89
20210104,土城,2341,6.50,19.98
20210104,大甲幼獅,8534,7.89,18.79
20210104,大武崙,1578,7.63,16.90
20210104,大社,7794,7.23,29.59
20210104,大發,11169,7.74,30.33
20210104,大園,4801,7.15,21.06
20210104,中壢,2780,6.46,21.20
20210104,內埔,3334,7.22,23.01
20210104,斗六,3366,7.32,25.00
20210104,台中,1839,7.38,20.61
20210104,台南科技,10221,6.75,22.84
20210104,平鎮,3810,6.73,21.13
20210104,民雄,4319,7.45,24.84
20210104,永安,7492,7.04,21.48
20210104,永康,2338,7.23,23.67
20210104,全興,2465,6.88,22.00
20210104,安平,1742,7.74,20.83
20210104,竹圍子,4477,6.83,22.33
20210104,利澤,3006,7.16,22.79
20210104,官田,3660,7.52,19.78
20210104,林園,9501,7.62,32.25
20210104,芳苑,2640,7.10,18.25
20210104,南崗,3906,6.83,23.74
20210104,屏南,10549,7.78,25.08
20210104,桃園幼獅,3805,7.33,18.34
20210104,雲林科技,3228,6.90,25.64
20210104,新北,735,6.92,20.56
20210104,新竹,4883,6.89,24.13
20210104,新營,4848,6.62,23.70
20210104,嘉太,7934,6.66,24.60
20210104,彰濱鹿港,4007,6.63,22.33
20210104,彰濱線西,7188,8.02,22.28
20210104,龍德,515,7.34,18.83
20210104,龜山,1969,7.12,27.75
20210104,臨海,10541,7.37,28.99
20210104,觀音,3257,7.39,22.54
20210105,土城,2320,6.48,21.57
20210105,大甲幼獅,8612,7.98,19.11
20210105,大武崙,1057,7.62,16.50
20210105,大社,7961,7.48,29.96
20210105,大發,11183,8.64,30.11
20210105,大園,5128,7.18,21.04
20210105,中壢,2920,6.61,23.86
20210105,內埔,3165,7.24,23.89
20210105,斗六,3284,7.19,25.00
20210105,台中,1720,7.28,21.36
20210105,台南科技,9878,6.72,23.18
20210105,平鎮,3319,6.64,21.55
20210105,民雄,4470,7.25,23.84
20210105,永安,7975,7.03,22.77
20210105,永康,2484,7.16,24.28
20210105,全興,2453,7.14,23.14
20210105,安平,1694,7.77,21.30
20210105,竹圍子,4465,6.92,22.40
20210105,利澤,2818,7.18,22.93
20210105,官田,4645,7.25,20.71
20210105,林園,9631,7.62,32.76
20210105,芳苑,2690,7.16,20.32
20210105,南崗,3904,6.81,23.89
20210105,屏南,9873,7.72,25.20
20210105,桃園幼獅,3700,7.27,19.37
20210105,雲林科技,2945,7.01,26.20
20210105,新北,789,6.92,21.05
20210105,新竹,4450,6.95,25.39
20210105,新營,4089,6.74,24.45
20210105,嘉太,7173,6.56,23.81
20210105,彰濱鹿港,4364,6.64,22.12
20210105,彰濱線西,7245,8.01,22.53
20210105,龍德,498,7.27,20.14
20210105,龜山,1838,7.11,24.67
20210105,臨海,10980,7.24,29.39
20210105,觀音,3327,7.37,22.65
20210106,土城,2540,6.56,22.28
20210106,大甲幼獅,8859,7.89,18.11
20210106,大武崙,909,7.51,16.33
20210106,大社,8252,7.39,29.94
20210106,大發,10820,8.39,30.16
20210106,大園,4897,7.19,20.12
20210106,中壢,3035,6.67,24.39
20210106,內埔,3100,7.24,24.23
20210106,斗六,3278,7.22,25.00
20210106,台中,1735,7.25,19.17
20210106,台南科技,9513,6.67,23.33
20210106,平鎮,2939,6.43,21.75
20210106,民雄,4426,7.21,26.54
20210106,永安,7869,6.98,22.42
20210106,永康,2635,7.01,25.72
20210106,全興,2313,7.16,24.09
20210106,安平,1656,7.72,21.43
20210106,竹圍子,4505,7.04,22.23
20210106,利澤,2804,7.10,22.70
20210106,官田,4540,6.91,21.13
20210106,林園,9777,7.72,32.25
20210106,芳苑,2594,7.20,21.01
20210106,南崗,4499,6.76,24.04
20210106,屏南,9141,7.79,25.25
20210106,桃園幼獅,3716,7.21,18.92
20210106,雲林科技,2951,6.98,26.28
20210106,新北,768,6.85,20.69
20210106,新竹,5194,6.98,24.98
20210106,新營,4180,6.76,25.08
20210106,嘉太,5050,6.70,25.04
20210106,彰濱鹿港,4085,6.36,21.71
20210106,彰濱線西,7374,7.99,22.07
20210106,龍德,942,7.19,20.04
20210106,龜山,2236,7.03,27.47
20210106,臨海,10996,7.13,29.55
20210106,觀音,3356,7.38,21.96
20210107,土城,2445,6.62,17.65
20210107,大甲幼獅,9004,7.87,19.59
20210107,大武崙,904,7.47,15.47
20210107,大社,8344,7.39,29.23
20210107,大發,10504,8.10,30.06
20210107,大園,4816,7.20,18.92
20210107,中壢,3207,6.67,23.83
20210107,內埔,3135,7.22,24.20
20210107,斗六,3112,7.22,25.00
20210107,台中,1805,7.25,17.72
20210107,台南科技,9094,6.66,23.00
20210107,平鎮,2983,6.44,21.55
20210107,民雄,4381,7.23,25.57
20210107,永安,8043,6.62,21.02
20210107,永康,2653,7.07,25.79
20210107,全興,2263,7.09,24.52
20210107,安平,1635,7.66,21.36
20210107,竹圍子,4485,6.92,21.86
20210107,利澤,2521,7.09,19.08
20210107,官田,4122,6.84,21.04
20210107,林園,9726,7.60,32.15
20210107,芳苑,2694,7.16,20.90
20210107,南崗,5259,6.70,24.31
20210107,屏南,9168,7.95,25.12
20210107,桃園幼獅,3023,7.28,18.11
20210107,雲林科技,3084,7.01,25.97
20210107,新北,847,6.77,20.56
20210107,新竹,4015,6.92,24.44
20210107,新營,4029,6.75,25.14
20210107,嘉太,3465,6.96,24.20
20210107,彰濱鹿港,4205,6.21,21.79
20210107,彰濱線西,7346,7.95,21.72
20210107,龍德,1419,7.18,19.07
20210107,龜山,2215,7.02,25.34
20210107,臨海,10777,7.09,29.57
20210107,觀音,3145,7.40,20.47
20210108,土城,2221,6.78,13.12
20210108,大甲幼獅,8466,8.33,17.37
20210108,大武崙,1148,7.42,14.06
20210108,大社,8248,7.44,27.86
20210108,大發,10220,8.06,29.52
20210108,大園,4997,7.27,17.29
20210108,中壢,2929,6.54,22.19
20210108,內埔,3129,7.25,23.37
20210108,斗六,3073,7.29,25.00
20210108,台中,1866,7.26,11.85
20210108,台南科技,8994,6.70,21.65
20210108,平鎮,2826,6.54,20.47
20210108,民雄,4465,7.16,25.47
20210108,永安,8229,6.59,18.85
20210108,永康,2661,7.12,23.87
20210108,全興,2285,7.06,23.15
20210108,安平,1626,7.66,20.48
20210108,竹圍子,4461,6.79,21.41
20210108,利澤,2598,7.18,9.52
20210108,官田,4025,6.97,20.01
20210108,林園,9777,7.67,30.08
20210108,芳苑,2669,7.06,19.12
20210108,南崗,5272,6.71,20.68
20210108,屏南,8646,7.93,24.53
20210108,桃園幼獅,2865,7.28,16.40
20210108,雲林科技,3096,6.92,25.14
20210108,新北,893,6.79,19.20
20210108,新竹,3769,6.97,23.24
20210108,新營,3885,6.84,23.93
20210108,嘉太,3929,6.81,22.56
20210108,彰濱鹿港,3986,6.42,20.84
20210108,彰濱線西,7197,7.94,20.26
20210108,龍德,1416,7.25,18.06
20210108,龜山,2201,7.03,26.17
20210108,臨海,9740,7.04,28.89
20210108,觀音,3051,7.37,18.78
20210109,土城,2141,6.82,12.59
20210109,大甲幼獅,6873,7.89,15.88
20210109,大武崙,1270,7.40,13.64
20210109,大社,8538,7.65,27.27
20210109,大發,10114,7.26,29.06
20210109,大園,5857,7.32,17.94
20210109,中壢,3050,6.57,21.62
20210109,內埔,3066,7.31,22.69
20210109,斗六,3076,7.31,25.00
20210109,台中,1871,7.24,13.85
20210109,台南科技,8812,6.76,20.82
20210109,平鎮,3295,6.57,19.61
20210109,民雄,4685,7.11,22.83
20210109,永安,7620,6.65,19.27
20210109,永康,2824,7.12,22.67
20210109,全興,2265,7.10,21.97
20210109,安平,1599,7.68,19.75
20210109,竹圍子,4390,6.79,20.95
20210109,利澤,2700,7.24,9.61
20210109,官田,4035,7.38,18.51
20210109,林園,10137,7.60,28.85
20210109,芳苑,2766,7.03,17.76
20210109,南崗,4779,6.86,11.17
20210109,屏南,8035,7.82,23.87
20210109,桃園幼獅,3020,7.32,15.01
20210109,雲林科技,2971,6.92,24.47
20210109,新北,922,6.69,18.29
20210109,新竹,4935,7.18,22.80
20210109,新營,4106,7.01,23.01
20210109,嘉太,4365,6.66,21.65
20210109,彰濱鹿港,3956,7.44,20.20
20210109,彰濱線西,7095,7.92,19.52
20210109,龍德,1199,7.19,17.73
20210109,龜山,2175,7.01,28.84
20210109,臨海,9996,6.95,28.45
20210109,觀音,2967,7.43,18.14
20210110,土城,1648,6.61,16.85
20210110,大甲幼獅,5199,7.95,16.07
20210110,大武崙,1624,7.39,14.29
20210110,大社,8217,7.80,27.58
20210110,大發,10532,7.36,28.99
20210110,大園,5916,7.35,18.50
20210110,中壢,3182,6.65,19.92
20210110,內埔,3002,7.38,22.31
20210110,斗六,3213,7.25,25.00
20210110,台中,1886,7.25,14.01
20210110,台南科技,9010,6.69,20.87
20210110,平鎮,3554,6.58,19.01
20210110,民雄,4736,7.00,24.51
20210110,永安,7409,6.79,19.04
20210110,永康,2680,6.96,22.30
20210110,全興,2182,7.22,22.03
20210110,安平,1583,7.74,19.14
20210110,竹圍子,4350,6.59,20.93
20210110,利澤,2771,7.28,12.67
20210110,官田,4382,7.13,18.24
20210110,林園,10291,7.65,29.04
20210110,芳苑,2516,7.07,18.08
20210110,南崗,4994,6.84,17.56
20210110,屏南,7658,7.75,23.55
20210110,桃園幼獅,2830,7.13,14.36
20210110,雲林科技,3115,6.91,24.31
20210110,新北,835,6.60,18.29
20210110,新竹,5189,6.64,23.25
20210110,新營,3949,7.17,23.04
20210110,嘉太,4081,6.78,21.90
20210110,彰濱鹿港,3760,7.62,20.22
20210110,彰濱線西,7031,7.93,19.61
20210110,龍德,1235,6.93,18.24
20210110,龜山,2194,7.06,29.75
20210110,臨海,9929,6.87,28.20
20210110,觀音,2904,7.47,18.98
20210111,土城,1587,6.47,15.22
20210111,大甲幼獅,6425,8.13,16.04
20210111,大武崙,1784,7.33,14.47
20210111,大社,7413,7.73,27.68
20210111,大發,10548,8.60,28.92
20210111,大園,5229,7.36,18.16
20210111,中壢,2844,6.42,17.97
20210111,內埔,2841,7.36,22.08
20210111,斗六,3327,7.22,25.00
20210111,台中,1959,7.28,17.15
20210111,台南科技,9252,6.54,20.98
20210111,平鎮,3374,6.63,19.11
20210111,民雄,4796,7.08,23.63
20210111,永安,6887,6.66,19.10
20210111,永康,2463,6.95,22.28
20210111,全興,2158,7.20,21.89
20210111,安平,1589,7.82,19.16
20210111,竹圍子,4307,6.30,20.66
20210111,利澤,2770,7.28,12.33
20210111,官田,4327,6.70,18.29
20210111,林園,9548,7.57,29.31
20210111,芳苑,2450,7.11,17.81
20210111,南崗,5496,6.69,22.46
20210111,屏南,7568,7.69,23.42
20210111,桃園幼獅,3455,7.42,14.96
20210111,雲林科技,3314,6.91,24.40
20210111,新北,902,6.53,18.53
20210111,新竹,5131,6.75,23.39
20210111,新營,3550,7.30,23.03
20210111,嘉太,3828,6.90,21.57
20210111,彰濱鹿港,3446,7.62,20.23
20210111,彰濱線西,7107,8.00,20.08
20210111,龍德,986,7.06,18.41
20210111,龜山,2192,7.09,27.66
20210111,臨海,9815,6.83,28.14
20210111,觀音,2645,7.45,18.96
20210112,土城,2541,6.40,18.68
20210112,大甲幼獅,7498,8.28,16.36
20210112,大武崙,1405,7.33,14.21
20210112,大社,7731,7.54,28.45
20210112,大發,9607,8.07,28.38
20210112,大園,5135,7.26,18.19
20210112,中壢,2646,6.44,21.75
20210112,內埔,2743,7.42,21.80
20210112,斗六,3241,7.15,24.99
20210112,台中,1825,7.27,17.66
20210112,台南科技,9337,6.57,20.17
20210112,平鎮,2835,6.71,19.40
20210112,民雄,4762,6.86,23.76
20210112,永安,7392,7.12,18.46
20210112,永康,2535,7.00,21.89
20210112,全興,2388,7.13,21.72
20210112,安平,1578,7.83,18.74
20210112,竹圍子,4333,6.93,19.84
20210112,利澤,2815,7.31,13.08
20210112,官田,3846,6.60,18.14
20210112,林園,10560,7.56,28.67
20210112,芳苑,2586,7.00,17.76
20210112,南崗,5617,6.65,22.19
20210112,屏南,7716,7.67,22.87
20210112,桃園幼獅,3068,7.44,15.50
20210112,雲林科技,3226,6.96,24.18
20210112,新北,794,6.72,18.28
20210112,新竹,4519,7.10,23.28
20210112,新營,3249,7.38,22.49
20210112,嘉太,4501,7.00,21.56
20210112,彰濱鹿港,3611,7.25,19.32
20210112,彰濱線西,7168,7.94,19.86
20210112,龍德,1052,7.12,18.19
20210112,龜山,2117,7.06,28.15
20210112,臨海,9470,6.88,28.01
20210112,觀音,2946,7.48,19.22
20210113,土城,3462,6.30,22.30
20210113,大甲幼獅,7298,8.00,17.15
20210113,大武崙,1751,7.28,14.81
20210113,大社,7938,7.44,28.46
20210113,大發,9809,8.07,28.14
20210113,大園,5001,7.25,19.36
20210113,中壢,2680,6.26,23.19
20210113,內埔,2713,7.27,21.87
20210113,斗六,3123,7.13,25.00
20210113,台中,1750,7.19,19.06
20210113,台南科技,8485,6.75,20.50
20210113,平鎮,2753,6.70,19.80
20210113,民雄,4644,6.89,24.12
20210113,永安,7429,7.31,20.22
20210113,永康,2591,6.99,23.47
20210113,全興,2505,7.08,22.97
20210113,安平,1580,7.78,18.79
20210113,竹圍子,4277,7.03,20.14
20210113,利澤,2879,7.36,16.30
20210113,官田,3368,6.68,18.50
20210113,林園,10436,7.55,28.87
20210113,芳苑,2610,7.03,19.12
20210113,南崗,5424,6.70,22.28
20210113,屏南,8834,7.62,22.79
20210113,桃園幼獅,3062,7.49,15.77
20210113,雲林科技,3306,6.98,24.44
20210113,新北,846,6.66,18.40
20210113,新竹,4242,7.15,23.02
20210113,新營,3228,7.44,23.12
20210113,嘉太,4537,7.04,22.16
20210113,彰濱鹿港,4108,6.92,19.86
20210113,彰濱線西,7113,7.73,20.48
20210113,龍德,1370,7.05,18.86
20210113,龜山,2446,7.03,29.23
20210113,臨海,8704,6.52,27.98
20210113,觀音,3177,7.51,20.06
20210114,土城,3366,6.32,23.24
20210114,大甲幼獅,6907,7.85,18.35
20210114,大武崙,1841,7.23,15.31
20210114,大社,8107,7.21,28.83
20210114,大發,9785,8.17,28.38
20210114,大園,4952,7.27,19.79
20210114,中壢,2808,6.34,23.86
20210114,內埔,2534,7.26,20.96
20210114,斗六,3020,7.19,25.00
20210114,台中,1814,7.13,19.55
20210114,台南科技,8170,6.69,21.73
20210114,平鎮,2871,6.66,20.39
20210114,民雄,4558,6.98,24.72
20210114,永安,7463,7.28,19.59
20210114,永康,2648,7.03,24.59
20210114,全興,2342,7.10,25.04
20210114,安平,1606,7.69,19.44
20210114,竹圍子,4185,6.95,20.08
20210114,利澤,2945,7.43,19.02
20210114,官田,3566,6.54,19.07
20210114,林園,10083,7.47,29.09
20210114,芳苑,2570,7.00,20.32
20210114,南崗,5365,6.68,22.59
20210114,屏南,9674,7.58,22.86
20210114,桃園幼獅,3465,7.54,16.98
20210114,雲林科技,3175,6.97,24.83
20210114,新北,753,6.87,18.33
20210114,新竹,3771,7.13,24.55
20210114,新營,3495,7.27,23.21
20210114,嘉太,4285,7.09,22.54
20210114,彰濱鹿港,4170,6.83,20.79
20210114,彰濱線西,7063,7.67,21.47
20210114,龍德,1578,6.84,19.66
20210114,龜山,2563,7.06,27.89
20210114,臨海,8886,7.11,27.95
20210114,觀音,3205,7.47,21.66
20210115,土城,3603,6.33,23.84
20210115,大甲幼獅,7595,7.78,18.95
20210115,大武崙,1901,7.28,16.18
20210115,大社,8135,7.19,29.65
20210115,大發,10401,8.08,28.70
20210115,大園,5475,7.29,20.88
20210115,中壢,3010,6.35,23.89
20210115,內埔,2494,7.33,21.23
20210115,斗六,3074,7.25,25.00
20210115,台中,1874,7.11,18.12
20210115,台南科技,8104,6.67,22.33
20210115,平鎮,3184,6.71,20.96
20210115,民雄,4445,7.01,25.26
20210115,永安,7598,7.27,20.14
20210115,永康,2627,7.08,25.02
20210115,全興,2211,7.04,26.19
20210115,安平,1632,7.60,20.04
20210115,竹圍子,4139,6.86,19.85
20210115,利澤,4069,7.37,19.85
20210115,官田,3583,6.65,19.68
20210115,林園,9713,7.40,29.36
20210115,芳苑,2577,7.00,21.29
20210115,南崗,5263,6.68,22.95
20210115,屏南,9644,7.65,22.85
20210115,桃園幼獅,3158,7.46,17.90
20210115,雲林科技,3047,6.92,25.16
20210115,新北,664,6.98,18.37
20210115,新竹,4026,7.09,25.40
20210115,新營,4120,7.15,23.79
20210115,嘉太,3974,7.06,23.11
20210115,彰濱鹿港,4185,6.61,21.77
