fid,field_1,_id,lat,lng,stationName,TOWNID,TOWNCODE,COUNTYNAME,TOWNNAME,TOWNENG,COUNTYID,COUNTYCODE
"210","209",9e344240-bae1-4555-9461-3123ff773017,23.54938,120.44394,民雄鄉東湖村,Q05,"10010050",嘉義縣,民雄鄉,Minxueng Township,Q,"10010"
"211","210",c2f8d71d-999b-418d-9e8d-92663576bb70,23.50103,120.19231,東石鄉溪下村溪下,Q09,"10010090",嘉義縣,東石鄉,Dongshi Township,Q,"10010"
"212","211",68c6100c-48a0-4e2d-aba9-3e9d16b3a7ed,24.814049,120.992928,東區太原路淹水感測站,O01,"10018010",新竹市,東區,E. District,O,"10018"
"213","212",01bb2e4e-fd08-4137-8ff1-ccfb5408ba6d,23.55417,120.34702,新港鄉宮前村,Q07,"10010070",嘉義縣,新港鄉,Xingang Township,Q,"10010"
"214","213",81d5cd75-197e-4f11-a9dc-1efa0701d58b,24.1008777,120.5566947,寶部路涵洞,N01,"10007010",彰化縣,彰化市,Zhanghua City,N,"10007"
"215","214",6c58341a-9bdf-4363-b257-3de97516d86c,23.7444449,120.4746201,鹿場里_鄰近清水港大排農田,P03,"10009030",雲林縣,虎尾鎮,Huwei Township,P,"10009"
"216","215",809834b3-1eab-404e-a9e3-725043d7941c,23.7781345,120.5207025,饒平村_村落,P09,"10009090",雲林縣,莿桐鄉,Citong Township,P,"10009"
"217","216",4e88e5c7-d2f6-4b7a-baa8-d9dca49197f0,23.4870387,120.1964358,108Q023東石下揖村警察局朴子分局下揖派出所,Q09,"10010090",嘉義縣,東石鄉,Dongshi Township,Q,"10010"
"218","217",cf09bfd4-838f-4c60-8698-8d0bbc7a3705,23.50609,120.27771,六腳鄉潭墘村,Q08,"10010080",嘉義縣,六腳鄉,Liujiao Township,Q,"10010"
"219","218",145e0eec-ecd0-43fe-ab4b-cfc0f7611338,22.990608,120.248019,太子路高速公路涵洞下(淹水站23),D32,"67000270",臺南市,仁德區,Rende District,D,"67000"
"220","219",b87ed59c-b5bf-457f-a43b-16b5a08fb2ae,22.747937,121.131598,台東市常德路淹水感測站,V01,"10014010",臺東縣,臺東市,Taitung City,V,"10014"
"221","220",d9e1014d-23ec-4f3e-93ed-e3b2ecf270eb,24.992691,121.27862,龍安街國強一街,H01,"68000010",桃園市,桃園區,Taoyuan District,H,"68000"
"222","221",06123b58-a890-4cf9-a6c0-e04608167901,24.932001,121.287746,建興街92巷,H08,"68000080",桃園市,八德區,Bade District,H,"68000"
"223","222",81784c7c-ae68-421a-b80a-909f56a7ca4e,23.5778361,120.19123,謝厝村_口湖真武宮,P19,"10009190",雲林縣,口湖鄉,Kouhu Township,P,"10009"
"224","223",9a1d0dc0-2e2e-4fa9-8fe5-cd300cd1b8a7,25.0974504,121.45533,五股區疏洪一路/疏洪四路交叉路口,F03,"65000150",新北市,五股區,Wugu District,F,"65000"
"225","224",9d8a7f27-374a-4cb6-9291-543f408e113e,24.953357,121.221791,中正路延平路-4,H03,"68000020",桃園市,中壢區,Zhongli District,H,"68000"
"226","225",8add2a74-1916-4edb-b83a-e45d508457dc,23.54954,120.190332,108P056口湖梧北村調天府,P19,"10009190",雲林縣,口湖鄉,Kouhu Township,P,"10009"
"227","226",c27dc600-6fe4-4cc2-8f5a-1c8064f108ec,22.761085,120.268654,梓官區民權街淹水感測站,E29,"64000290",高雄市,梓官區,Ziguan District,E,"64000"
"228","227",90b7348d-34d8-4629-a111-c83e765ab51d,23.005844,120.210768,公園北路88巷55號旁(淹水站37),D04,"67000340",臺南市,北區,N. District,D,"67000"
"229","228",3da2be33-fd8b-4db2-a2c0-a2cfce8aa6c0,23.5676694,120.2057582,大溝村_村落,P20,"10009200",雲林縣,水林鄉,Shuilin Township,P,"10009"
"230","229",d8372242-1284-48a5-b589-84dbd329bd85,23.617728,120.343105,108P039元長內寮村元帥廟,P17,"10009170",雲林縣,元長鄉,Yuanchang Township,P,"10009"
"231","230",d3b5e23c-71ed-4b33-852c-0d3be67f4fd7,23.902472,120.3042,新街村1,N23,"10007230",彰化縣,芳苑鄉,Fangyuan Township,N,"10007"
"232","231",088afdb9-77d3-4931-9280-9cf240cf89ba,24.734917,121.793716,壯圍鄉東西13路淹水感測站,G04,"10002060",宜蘭縣,壯圍鄉,Zhuangwei Township,G,"10002"
"233","232",b246a0f6-876e-46c5-82f4-373bcd30126c,23.3268823,120.1612043,108Q063布袋鎮復興里新塭嘉應廟,Q03,"10010030",嘉義縣,布袋鎮,Budai Township,Q,"10010"
"234","233",fde5ff52-649c-4ff5-b517-9959afddbe96,23.34615,120.281472,108D003鹽水汫水里汫水港堤防,D10,"67000020",臺南市,鹽水區,Yanshui District,D,"67000"
"235","234",c1aa4e38-0da4-4832-a16c-7de1096b0ffc,25.053535,121.370358,文化二路138號,H07,"68000070",桃園市,龜山區,Guishan District,H,"68000"
"236","235",51bbb02b-89e2-42de-99e0-a21f02d0aa78,25.0823337,121.4398151,五股區五股區工商路1號,F03,"65000150",新北市,五股區,Wugu District,F,"65000"
"237","236",d7451e76-c920-46c7-92c6-8b919dd1c42b,25.003563,121.549904,文山區福興路淹水感測站,A11,"63000080",臺北市,文山區,Wenshan District,A,"63000"
"238","237",686aba35-2b92-4bab-b7bc-de807e4f36d3,22.980642,120.252232,太乙三街46號前(淹水站15),D32,"67000270",臺南市,仁德區,Rende District,D,"67000"
"239","238",166d41f0-5a3f-44ea-8c2d-4b312387d652,22.981715,120.25725,中正路三段太乙路口淹水站59,D32,"67000270",臺南市,仁德區,Rende District,D,"67000"
"240","239",7b51a3bd-3eea-448c-8244-53574dff24d3,23.580116,120.208338,謝厝村_竑泉畜牧場,P19,"10009190",雲林縣,口湖鄉,Kouhu Township,P,"10009"
"241","240",86ab20e6-e1cc-4353-8a29-629aa7680fef,21.98295,120.732786,恆春鎮赤崁路淹水感測站,T04,"10013040",屏東縣,恆春鎮,Hengchun Township,T,"10013"
"242","241",01e9d35e-23ae-40d6-a0ca-65a5c6d2a05e,23.60804,120.4543,大林鎮明和里淹水感測站,Q04,"10010040",嘉義縣,大林鎮,Dalin Township,Q,"10010"
"243","242",eb3ec956-cb76-4551-9e28-4743b0c053af,23.223964,120.216904,港尾養魚排站(淹水站77),D15,"67000070",臺南市,麻豆區,Madou District,D,"67000"
"244","243",fd1b6d55-8e88-48e2-b697-c29a94f0622c,23.275319,120.295948,八翁站(淹水站82),D11,"67000040",臺南市,柳營區,Liuying District,D,"67000"
"245","244",2cc2e9d7-50d5-4004-a1ac-79d6dc4a5511,23.618853,120.336264,108P038元長下寮村7-ELEVEN 元東門市,P17,"10009170",雲林縣,元長鄉,Yuanchang Township,P,"10009"
"246","245",ba1d11ba-9c7b-4e04-817f-4e1a4e66f0d7,24.993998,121.478803,中和區連城路淹水感測站,F18,"65000030",新北市,中和區,Zhonghe District,F,"65000"
"247","246",7d37465c-e1e3-4cd1-bdd4-6d06e7f06760,23.37566,120.28307,鹿草鄉光潭村,Q11,"10010110",嘉義縣,鹿草鄉,Lucao Township,Q,"10010"
"248","247",21afc4f9-693f-4c87-9532-40ccd1d3953c,25.122996,121.496976,北投區大業路淹水感測站,A16,"63000120",臺北市,北投區,Beitou District,A,"63000"
"249","248",ac60a2fc-35ee-4b2e-a5eb-0fb545717ce4,23.040535,120.205035,安南區長溪路一段淹水感測站,D06,"67000350",臺南市,安南區,Annan District,D,"67000"
"250","249",40ed6d22-b412-4f36-a9b5-3af8304937a1,25.0601296,121.47743,三重區疏洪五路,F05,"65000020",新北市,三重區,Sanzhong District,F,"65000"
"251","250",a65543f1-28b7-473c-bb07-02aff416d651,23.4703183,120.3260355,108Q027太保後庄里,Q12,"10010010",嘉義縣,太保市,Taibao City,Q,"10010"
"252","251",28328f37-2b7a-4408-aeea-5eeeae4f4273,23.519838,120.2278027,松北村_蔦松國中,P20,"10009200",雲林縣,水林鄉,Shuilin Township,P,"10009"
"253","252",b4ee7827-b836-4cdc-8c48-3231327aed97,23.6183839,120.3816108,西鎮村_南邊村落,P08,"10009080",雲林縣,大埤鄉,Dabi Township,P,"10009"
"254","253",2ad2ffc6-8c56-42c6-8ea1-55005dd99081,23.3896522,120.3123515,108Q052鹿草施家村辦公處,Q11,"10010110",嘉義縣,鹿草鄉,Lucao Township,Q,"10010"
"255","254",8ef27fa2-4239-44b3-b2d7-3a446aa2e64f,24.086577,120.649456,霧峰區五福路淹水感測站,B26,"66000260",臺中市,霧峰區,Wufeng District,B,"66000"
"256","255",8fda25c6-f9f3-44e1-92a8-bb2d29bb0c44,22.900731,120.542117,美濃區民生路淹水感測站,E31,"64000310",高雄市,美濃區,Meinong District,E,"64000"
"257","256",b7f7ea36-fb87-42bb-9118-0490d378da5c,23.5922067,120.3042405,新街里_僑美國小,P06,"10009060",雲林縣,北港鎮,Beigang Township,P,"10009"
"258","257",be7125b3-38df-443c-b7f3-9910bdad54bc,23.48574,120.22261,六腳鄉古林村,Q08,"10010080",嘉義縣,六腳鄉,Liujiao Township,Q,"10010"
"259","258",1e6312e2-3d7b-4e18-974f-5b7608b0ee94,24.717343,121.814786,壯圍鄉新南路一段淹水感測站,G04,"10002060",宜蘭縣,壯圍鄉,Zhuangwei Township,G,"10002"
"260","259",25c108de-61dc-4d43-bab5-ca111a512802,23.3746,120.18702,布袋鎮東港里埔仔厝B站,Q03,"10010030",嘉義縣,布袋鎮,Budai Township,Q,"10010"
"261","260",147e0122-62b5-4b22-ba8f-6ceacaf7acfc,25.209521,121.650627,萬里區大鵬國小淹水感測站,F26,"65000280",新北市,萬里區,Wanli District,F,"65000"
"262","261",9736064b-28be-4bc5-a2ff-e86f1e941bd3,23.5601247,120.4093264,108Q007民雄福權村中油民雄交流道站,Q05,"10010050",嘉義縣,民雄鄉,Minxueng Township,Q,"10010"
"263","262",ba4ecfbb-e0db-4560-96bf-1db0affe51d1,23.45636,120.4303043,108I006西區紅瓦里重慶一街附近,I02,"10020020",嘉義市,西區,W. District,I,"10020"
"264","263",66fadfe2-c465-46a3-901e-65002d1ae1d6,23.871498,121.510383,壽豐鄉中山路六段淹水感測站,U06,"10015060",花蓮縣,壽豐鄉,Shoufeng Township,U,"10015"
"265","264",1ba8a981-cd43-42c3-8d51-cb93a76f15aa,23.45228,120.1907,東石鄉洲仔村B站,Q09,"10010090",嘉義縣,東石鄉,Dongshi Township,Q,"10010"
"266","265",04d211c0-49e2-404d-a302-36aacabe6e65,24.9457193,121.378019,三峽區大義路189號,F17,"65000070",新北市,樹林區,Shulin District,F,"65000"
"267","266",b954aa44-a3ed-4fe8-9a1d-c5e439c25e64,24.959075,121.224683,中壢圖書館-1,H03,"68000020",桃園市,中壢區,Zhongli District,H,"68000"
"268","267",260104d7-a0f3-4f26-8c0c-579b7a5ffc4a,23.517816,120.2505035,108Q014六腳魚寮村,Q08,"10010080",嘉義縣,六腳鄉,Liujiao Township,Q,"10010"
"269","268",07f14ea2-5999-485a-afe1-c2556e0f2a4f,23.61624,120.38982,溪口鄉游西村,Q06,"10010060",嘉義縣,溪口鄉,Xikou Township,Q,"10010"
"270","269",85b6db4a-fb49-4a5f-89d1-19aa168e8983,23.674873,120.483919,108P024斗南東仁里川和食品,P02,"10009020",雲林縣,斗南鎮,Dounan Township,P,"10009"
"271","270",d307bcaa-7227-453e-a11d-517d623e06d5,23.38423,120.18217,布袋鎮振寮里後壁寮B站,Q03,"10010030",嘉義縣,布袋鎮,Budai Township,Q,"10010"
"272","271",daa65419-989a-4132-8445-c9654ceec4d8,22.770155,120.281335,岡山區白米路淹水感測站,E19,"64000190",高雄市,岡山區,Gangshan District,E,"64000"
"273","272",50976b23-135f-485b-9e1b-004b626911ce,25.0154031,121.4111865,樹林區三俊街1號,F17,"65000070",新北市,樹林區,Shulin District,F,"65000"
"274","273",67e973cd-6e55-4e35-b286-d0f7787077a3,24.943215,121.243537,龍興路555號,H03,"68000020",桃園市,中壢區,Zhongli District,H,"68000"
"275","274",4f262c9c-7f27-443b-8def-03c61b2e2afe,25.0770973,121.4770002,蘆洲區永安北路一段72巷口,F05,"65000020",新北市,三重區,Sanzhong District,F,"65000"
"276","275",f32b6f31-7bcb-4448-a3a5-e152f47566fb,23.5542408,120.3156446,108Q008新港南港村稻草倉庫,Q07,"10010070",嘉義縣,新港鄉,Xingang Township,Q,"10010"
"277","276",e0d12b65-d30b-47aa-964f-5cc292b9d24c,23.5891836,120.5608666,崁腳村_華興,P07,"10009070",雲林縣,古坑鄉,Gukeng Township,P,"10009"
"278","277",baf99cda-6345-484d-87ed-4d3e09b895b4,23.5988143,120.3160255,府番里_鄰近府番大排農田,P06,"10009060",雲林縣,北港鎮,Beigang Township,P,"10009"
"279","278",99f701bd-e284-4e09-a99f-2dee9b62164c,23.575772,120.147832,口湖鄉中正路淹水感測站,P19,"10009190",雲林縣,口湖鄉,Kouhu Township,P,"10009"
"280","279",b8b113c1-4304-4216-8102-422a9bd99421,23.12456,120.3564,石林里石子瀨,D19,"67000110",臺南市,大內區,Danei District,D,"67000"
"281","280",91b0a01f-cb39-458d-aaad-49c6009fe0f0,23.46925,120.18375,東石鄉海埔村海浦,Q09,"10010090",嘉義縣,東石鄉,Dongshi Township,Q,"10010"
"282","281",51e2e7c0-4ba7-43fd-8765-8a59cae8cc54,23.38651,120.16938,布袋鎮龍江里新厝仔,Q03,"10010030",嘉義縣,布袋鎮,Budai Township,Q,"10010"
"283","282",df9695ac-dcf3-4602-959c-c517e120952e,23.000645,120.256319,永康區大灣路淹水感測站,D39,"67000310",臺南市,永康區,Yongkang District,D,"67000"
